Transaction_ID,Customer_ID,Date,Amount,Product_Category
15932,98,2024-01-28,157.49775548634824,Beauty
15933,144,2023-09-14,25.297630960484316,Beauty
15934,520,2023-12-15,141.5007413018522,Home & Garden
15935,625,2023-07-19,105.01163149606776,Home & Garden
15936,770,2023-09-01,295.7674624571146,Beauty
15937,1,2024-01-13,242.95948667152177,Beauty
15938,686,2023-12-23,458.1563330600433,Electronics
15939,751,2024-03-18,79.73513334267076,Clothing
15940,680,2024-05-26,97.13363893937694,Electronics
15941,598,2023-08-10,103.36689701880961,Clothing
15942,956,2023-06-01,403.31332409242987,Clothing
15943,736,2024-05-25,269.03579351348844,Clothing
15944,916,2024-01-29,478.03403383374365,Home & Garden
15945,35,2024-03-03,489.10935123800664,Beauty
15946,467,2023-12-06,105.28384464663273,Home & Garden
15947,914,2023-10-12,86.82968901470474,Beauty
15948,314,2024-03-11,427.9549967627772,Sports
15949,763,2024-02-17,279.77114915044467,Clothing
15950,965,2023-09-22,370.52777969769164,Clothing
15951,33,2024-02-07,70.01791221531644,Clothing
15952,520,2023-07-27,490.4747413530412,Electronics
15953,947,2023-08-20,56.811920254133405,Home & Garden
15954,975,2023-11-20,194.84945766786757,Clothing
15955,704,2023-12-03,326.9170070922998,Sports
15956,707,2023-06-17,210.0572380196878,Home & Garden
15957,708,2023-11-12,185.46902265798533,Sports
15958,806,2023-08-01,35.670965208298455,Home & Garden
15959,443,2024-02-02,320.64320414855064,Home & Garden
15960,886,2024-01-25,28.592435636663243,Electronics
15961,454,2023-12-28,205.57062458112466,Home & Garden
15962,761,2024-04-05,88.11093564159188,Electronics
15963,105,2024-01-19,262.6300237355614,Sports
15964,357,2023-08-10,193.51810871039467,Home & Garden
15965,901,2023-08-05,399.6750624510923,Home & Garden
15966,292,2023-12-03,478.6204652593244,Home & Garden
15967,196,2024-05-06,458.1414183906877,Home & Garden
15968,107,2023-06-10,302.41024178202224,Clothing
15969,496,2024-03-11,58.691800476190906,Electronics
15970,497,2023-08-04,493.10295525516506,Clothing
15971,729,2023-12-25,483.772685500565,Sports
15972,15,2024-02-19,111.25744655668792,Electronics
15973,556,2023-09-05,481.9478335529043,Home & Garden
15974,440,2023-06-14,420.51085976475133,Clothing
15975,921,2024-01-12,157.52021612881063,Sports
15976,881,2024-04-02,185.73996758087384,Beauty
15977,718,2023-06-30,360.34354576777076,Clothing
15978,16,2023-10-16,383.0590596646896,Home & Garden
15979,709,2023-08-11,394.33698007635445,Electronics
15980,893,2024-03-02,132.97896791695555,Beauty
15981,210,2024-02-07,277.6476061075597,Electronics
15982,809,2023-12-04,350.44212699482506,Beauty
15983,530,2023-11-04,295.6105679752236,Electronics
15984,197,2023-06-15,156.3348304219924,Home & Garden
15985,830,2023-06-26,150.08194835650747,Home & Garden
15986,902,2024-03-14,332.6606963365825,Home & Garden
15987,508,2023-11-26,234.3783124618826,Home & Garden
15988,185,2023-08-25,182.76195875812982,Electronics
15989,234,2024-05-18,60.540521165677134,Electronics
15990,702,2023-12-23,437.25376911096606,Beauty
15991,971,2023-07-19,442.0705699260092,Electronics
15992,656,2024-05-04,180.20216992022247,Beauty
15993,510,2024-03-07,491.60617212289065,Home & Garden
15994,799,2024-05-06,111.79374362104636,Electronics
15995,356,2024-02-29,65.16876288123632,Home & Garden
15996,592,2023-08-03,70.06375009073113,Sports
15997,499,2023-06-22,159.21609158647092,Clothing
15998,214,2023-07-31,37.311454957119466,Electronics
15999,136,2023-12-26,488.9708078080398,Home & Garden
16000,848,2023-12-08,82.32650517807332,Home & Garden
16001,927,2023-08-04,64.90989905669855,Electronics
16002,135,2023-09-22,458.1845044368684,Beauty
16003,626,2024-01-07,440.4975296519762,Beauty
16004,551,2023-07-14,426.84919878420465,Clothing
16005,355,2024-01-24,188.88093389536,Sports
16006,409,2023-11-22,46.15174498410976,Beauty
16007,734,2024-02-20,36.168941821212215,Home & Garden
16008,326,2024-02-21,270.0979773524815,Clothing
16009,888,2023-07-16,268.22389311702585,Electronics
16010,176,2024-03-02,359.8584215269358,Sports
16011,199,2024-04-03,274.7378067711892,Home & Garden
16012,558,2023-11-28,102.66590064541725,Electronics
16013,123,2024-02-21,17.130708488776875,Beauty
16014,606,2023-08-24,124.3687645023941,Beauty
16015,108,2023-08-14,375.412293596463,Sports
16016,564,2023-06-22,157.4456877473611,Electronics
16017,682,2024-05-03,461.2211335220143,Electronics
16018,487,2023-12-24,299.34595787908455,Electronics
16019,972,2024-04-09,482.91248286556475,Sports
16020,938,2023-05-27,463.07796060043506,Home & Garden
16021,566,2024-05-02,453.78583089145906,Beauty
16022,921,2024-02-23,231.02558688189524,Sports
16023,519,2024-02-24,352.13763757614555,Beauty
16024,910,2024-01-02,11.108206299546215,Electronics
16025,586,2024-02-11,106.27975901371519,Sports
16026,62,2023-10-30,45.51028759670823,Beauty
16027,731,2023-09-13,101.8689476854122,Electronics
16028,380,2023-07-15,345.43129091748,Beauty
16029,817,2023-10-01,10.81368006270867,Electronics
16030,255,2024-05-26,276.89935456826385,Clothing
16031,605,2024-04-12,56.08077052274872,Electronics
16032,517,2023-11-09,483.1994416438721,Electronics
16033,878,2023-10-08,424.969017398251,Clothing
16034,921,2023-12-30,126.83406794661427,Clothing
16035,980,2023-06-06,31.913651226148655,Electronics
16036,494,2023-08-28,369.1924399593833,Electronics
16037,39,2023-12-26,232.80349065240037,Electronics
16038,591,2023-10-12,72.32861396804611,Sports
16039,249,2023-09-17,145.47714065947696,Sports
16040,962,2023-06-09,213.12236854833876,Beauty
16041,277,2024-02-04,406.92587037361614,Sports
16042,787,2023-08-25,471.81305765122823,Clothing
16043,596,2024-04-15,464.0704903118007,Electronics
16044,96,2023-06-23,452.44197751324253,Home & Garden
16045,662,2023-10-17,453.87558042054957,Beauty
16046,334,2023-10-30,46.582927120238686,Clothing
16047,162,2023-07-02,225.38955272801735,Sports
16048,667,2024-05-25,293.53469296734926,Beauty
16049,346,2023-11-06,449.205698441839,Home & Garden
16050,694,2023-06-10,20.558275888571025,Clothing
16051,767,2023-11-07,480.06042928367043,Clothing
16052,263,2023-11-14,86.14922657107205,Electronics
16053,230,2023-11-19,490.0542409449141,Sports
16054,586,2023-11-15,273.94581094936456,Electronics
16055,574,2023-12-25,148.28797084525038,Clothing
16056,289,2023-08-06,450.41871520185197,Beauty
16057,700,2024-03-11,472.86286426568313,Home & Garden
16058,897,2023-07-03,82.69042893558431,Home & Garden
16059,602,2023-09-25,48.61346468815136,Clothing
16060,136,2023-07-11,315.129289991937,Home & Garden
16061,982,2024-01-24,13.47598471124703,Sports
16062,671,2023-12-21,469.67067426098816,Sports
16063,139,2023-06-20,221.2200859298057,Home & Garden
16064,85,2024-01-19,78.68275122135441,Beauty
16065,998,2024-03-10,49.604332544807946,Home & Garden
16066,276,2023-07-05,137.2558415479528,Sports
16067,948,2024-05-25,436.35308913359114,Home & Garden
16068,957,2023-07-06,131.58084208773917,Beauty
16069,820,2023-06-15,473.22414321468875,Electronics
16070,282,2023-11-17,294.4154408650376,Electronics
16071,471,2023-06-15,126.47573390244312,Electronics
16072,532,2024-01-03,122.39642208612318,Beauty
16073,53,2024-02-21,184.02014762372406,Electronics
16074,567,2023-09-04,276.1536589496793,Clothing
16075,267,2023-06-27,281.9745696322874,Beauty
16076,180,2024-05-10,69.49422665578886,Electronics
16077,469,2024-05-12,380.0020609809163,Electronics
16078,514,2024-03-02,341.197842065141,Clothing
16079,884,2023-09-03,265.7862656944644,Electronics
16080,100,2024-01-23,255.54307930438458,Electronics
16081,556,2024-02-26,156.2288712149476,Electronics
16082,225,2023-07-12,46.54903645984774,Electronics
16083,920,2023-11-21,384.12028402906293,Beauty
16084,637,2023-06-16,438.88652104896084,Electronics
16085,590,2023-06-20,332.4142282987033,Electronics
16086,858,2023-12-08,293.79608498474073,Sports
16087,257,2023-09-19,71.32992489981368,Beauty
16088,177,2024-03-24,403.32287363581844,Sports
16089,341,2024-02-24,424.32346350044475,Home & Garden
16090,105,2023-12-30,102.73746768309451,Electronics
16091,232,2024-04-13,23.281860915435225,Beauty
16092,535,2024-01-25,199.9698839484791,Electronics
16093,451,2023-12-04,405.2955701870389,Home & Garden
16094,727,2023-10-01,127.06023832679236,Electronics
16095,129,2023-10-13,474.2448902470314,Home & Garden
16096,554,2024-04-27,224.66165644376488,Home & Garden
16097,128,2024-01-09,426.5458012735188,Electronics
16098,655,2023-11-01,465.5354662730937,Beauty
16099,525,2023-06-01,354.08571270381964,Beauty
16100,288,2024-01-05,134.76380248762055,Clothing
16101,760,2024-01-07,224.25593514711161,Home & Garden
16102,531,2024-05-25,280.50740164690677,Sports
16103,448,2024-02-15,223.82969428664745,Home & Garden
16104,152,2024-01-03,186.46758686422683,Sports
16105,650,2024-02-20,95.17477802561442,Electronics
16106,114,2023-12-15,263.6933217317222,Beauty
16107,665,2024-03-24,429.49709795835525,Beauty
16108,836,2023-06-27,461.33106062242274,Home & Garden
16109,172,2023-12-09,79.02645866854165,Sports
16110,104,2023-10-02,465.6522553359711,Home & Garden
16111,499,2024-03-20,153.64089911929827,Clothing
16112,293,2023-09-07,43.254164660594164,Beauty
16113,633,2023-06-28,214.04025302195336,Sports
16114,466,2023-06-26,167.82947022154107,Beauty
16115,619,2023-12-24,489.9614732387803,Home & Garden
16116,98,2023-07-15,301.3463952126453,Sports
16117,196,2023-06-27,490.95129359670744,Clothing
16118,187,2023-12-07,69.21435044555608,Home & Garden
16119,579,2023-11-13,292.7362677276931,Clothing
16120,900,2023-10-02,405.0659281888344,Electronics
16121,247,2023-12-25,71.82909753094896,Home & Garden
16122,917,2024-03-26,419.9246981110739,Clothing
16123,469,2024-02-13,409.16950198046766,Home & Garden
16124,107,2023-11-23,418.6097369705079,Home & Garden
16125,746,2024-02-15,135.15279570256314,Electronics
16126,818,2024-05-19,169.68642040474376,Beauty
16127,361,2023-09-20,237.61466139164128,Electronics
16128,798,2023-07-18,463.8269051930312,Home & Garden
16129,849,2023-11-11,353.29364085939056,Home & Garden
16130,342,2024-02-16,23.284567034591845,Sports
16131,184,2023-09-05,345.40732033032606,Electronics
16132,383,2023-08-24,297.2444049720207,Clothing
16133,48,2024-01-05,217.58707859252206,Sports
16134,848,2023-07-01,429.96178839487237,Beauty
16135,173,2023-10-05,372.5117830674452,Beauty
16136,470,2023-11-20,140.30697677608413,Electronics
16137,148,2023-07-28,200.50317104138182,Sports
16138,677,2023-11-13,383.55351925031573,Beauty
16139,600,2024-05-04,160.21876578551198,Clothing
16140,4,2023-10-19,486.4863171338795,Sports
16141,575,2024-02-12,139.59992550991072,Sports
16142,275,2023-06-28,138.4908265696369,Electronics
16143,285,2023-10-22,70.04485666734719,Electronics
16144,44,2024-02-12,160.76745053060677,Electronics
16145,733,2023-07-11,451.33526203126934,Electronics
16146,844,2024-03-01,34.861231154040006,Sports
16147,220,2023-09-20,235.26076921570709,Beauty
16148,116,2023-11-04,313.56107258207817,Clothing
16149,571,2023-12-10,59.027600874828074,Electronics
16150,356,2023-07-13,163.31980336361858,Home & Garden
16151,728,2023-07-29,21.070709440038264,Clothing
16152,441,2023-06-16,364.1521004504537,Home & Garden
16153,250,2024-03-21,392.7762087643089,Home & Garden
16154,921,2023-10-07,421.5703625874394,Clothing
16155,479,2024-05-16,100.5765393899952,Home & Garden
16156,707,2023-12-29,179.3840901360919,Beauty
16157,646,2023-11-19,245.57039503757352,Electronics
16158,129,2024-03-04,229.99517374918545,Sports
16159,500,2024-01-02,350.7222316609115,Beauty
16160,580,2024-01-25,67.38955797229987,Electronics
16161,978,2024-03-23,25.3617451309318,Home & Garden
16162,256,2023-09-05,64.71231545436729,Home & Garden
16163,708,2023-10-31,470.75535941487806,Sports
16164,965,2024-03-23,429.8423918035866,Beauty
16165,724,2023-08-30,166.0253943488772,Home & Garden
16166,272,2024-04-09,199.70510358645808,Beauty
16167,480,2024-04-01,93.6126384685624,Electronics
16168,364,2023-07-20,301.4614466059152,Clothing
16169,620,2023-12-15,242.07489406207006,Home & Garden
16170,263,2023-08-17,210.3293384923764,Sports
16171,308,2024-01-20,321.9221331953788,Electronics
16172,71,2024-02-20,294.4806289375493,Home & Garden
16173,1,2024-03-15,391.1320595958667,Home & Garden
16174,114,2024-05-18,494.973618963215,Electronics
16175,345,2023-10-04,17.099029077724097,Clothing
16176,137,2023-08-09,478.01263325220333,Clothing
16177,928,2024-04-09,330.72696526659706,Sports
16178,619,2024-03-31,104.28317259140678,Beauty
16179,931,2024-05-21,135.13360836025743,Sports
16180,970,2023-11-22,248.17580161366524,Electronics
16181,740,2023-07-08,464.1972603379671,Clothing
16182,355,2024-03-09,113.37425061819535,Sports
16183,735,2023-08-13,301.07861558977237,Home & Garden
16184,862,2023-08-28,386.22247663074984,Clothing
16185,501,2023-08-19,471.16629052640116,Clothing
16186,947,2023-06-17,201.71378827633296,Beauty
16187,493,2023-12-05,57.87171395543193,Beauty
16188,978,2023-10-30,218.80472177529344,Home & Garden
16189,146,2023-05-28,248.62586085845675,Beauty
16190,314,2024-03-15,342.0090595833834,Beauty
16191,842,2023-07-22,158.14456054329784,Electronics
16192,318,2024-01-27,205.544096288414,Sports
16193,158,2023-07-12,128.68582068821743,Sports
16194,823,2023-11-28,64.89974176323891,Electronics
16195,551,2023-06-03,468.7020567482807,Sports
16196,664,2023-11-18,219.2954602446795,Home & Garden
16197,741,2023-08-14,105.3231747169552,Beauty
16198,945,2023-10-15,256.02135205957126,Sports
16199,354,2024-01-31,22.194007279101186,Beauty
16200,265,2024-01-15,350.3516556943096,Beauty
16201,443,2024-04-30,21.435210621696193,Beauty
16202,165,2023-08-11,374.047250840541,Home & Garden
16203,147,2023-11-25,417.6082800539353,Home & Garden
16204,428,2023-06-15,161.51984044422366,Beauty
16205,918,2023-10-08,496.26675467861776,Electronics
16206,278,2023-10-03,193.07978096482472,Beauty
16207,782,2023-12-07,155.99557732259407,Home & Garden
16208,754,2024-02-10,26.14662621035102,Electronics
16209,852,2023-11-18,383.06914250086203,Sports
16210,244,2023-10-01,461.7390028282211,Home & Garden
16211,67,2023-11-14,292.6355266605921,Home & Garden
16212,718,2024-03-22,388.96511886053065,Sports
16213,753,2023-08-10,193.43450496777092,Home & Garden
16214,328,2024-01-02,240.60158124379998,Beauty
16215,645,2024-03-04,230.44574334629834,Clothing
16216,39,2024-05-19,420.37327052857,Home & Garden
16217,96,2023-08-23,440.60262063549027,Sports
16218,871,2024-02-02,47.25584654771441,Electronics
16219,275,2023-06-07,66.8793558698315,Beauty
16220,693,2023-12-18,212.0854038901373,Electronics
16221,548,2023-08-26,396.21561477117285,Beauty
16222,592,2024-04-14,348.29977564477235,Home & Garden
16223,478,2024-05-18,109.06364536280505,Electronics
16224,45,2023-05-29,470.3052017997828,Clothing
16225,509,2023-12-28,19.56124513473815,Beauty
16226,704,2024-01-16,337.8451886008969,Sports
16227,718,2024-04-11,232.99693079529354,Home & Garden
16228,620,2024-05-18,486.5427988523438,Home & Garden
16229,459,2024-02-22,266.3193655580232,Home & Garden
16230,817,2023-11-19,456.0856530306551,Beauty
16231,962,2024-01-24,451.5868973153071,Electronics
16232,605,2023-11-19,313.008618894982,Beauty
16233,419,2024-03-06,321.3545251653975,Home & Garden
16234,818,2024-03-03,226.42420491410914,Electronics
16235,181,2024-02-26,296.87292782721886,Beauty
16236,838,2023-06-26,32.51129112963342,Electronics
16237,130,2023-07-09,69.61138766849174,Beauty
16238,83,2023-10-25,16.58572510646186,Sports
16239,682,2024-05-05,477.47910446686205,Beauty
16240,610,2024-03-07,106.17122973529376,Electronics
16241,221,2023-10-05,35.41238953368404,Sports
16242,248,2024-03-09,278.7021871436028,Sports
16243,589,2024-01-28,255.41905587650336,Sports
16244,600,2023-06-12,386.91954283464594,Electronics
16245,108,2024-05-01,134.50113169142406,Clothing
16246,565,2023-07-21,159.86571464047495,Sports
16247,140,2024-03-07,27.860333608961387,Home & Garden
16248,203,2023-11-15,141.92664409875997,Beauty
16249,191,2023-07-13,208.85975513978377,Electronics
16250,438,2023-10-11,432.09219519762144,Beauty
16251,249,2024-02-20,373.30315164169815,Sports
16252,49,2024-04-13,163.9140328563397,Sports
16253,937,2024-02-01,23.406640016518004,Beauty
16254,307,2023-11-07,331.7041294723538,Sports
16255,193,2024-01-29,42.54175213040185,Clothing
16256,305,2024-04-27,486.5391838800087,Electronics
16257,70,2024-01-25,436.0014478625565,Clothing
16258,82,2023-07-23,45.26757289942924,Clothing
16259,43,2023-06-21,341.14334656800696,Clothing
16260,612,2023-10-02,250.54268103696518,Home & Garden
16261,439,2024-04-08,211.09699261204346,Sports
16262,217,2023-08-05,238.2081647039611,Electronics
16263,672,2024-03-03,99.77485399507952,Clothing
16264,84,2023-09-03,329.51103231175273,Clothing
16265,828,2024-01-11,199.52801027949727,Clothing
16266,932,2023-07-09,180.6296563338516,Clothing
16267,650,2023-12-18,365.8161333261298,Electronics
16268,246,2024-01-23,67.48575733774958,Beauty
16269,220,2024-02-05,208.95858113574423,Home & Garden
16270,891,2023-09-10,132.28160955628766,Clothing
16271,198,2023-11-06,386.2671381045906,Beauty
16272,337,2023-07-13,355.2898746197574,Clothing
16273,905,2024-01-28,19.815512777823823,Sports
16274,148,2024-04-03,48.64259948392842,Beauty
16275,510,2023-12-14,287.0724439611892,Clothing
16276,773,2024-04-13,17.13752211490466,Home & Garden
16277,52,2023-11-21,426.490542642789,Electronics
16278,43,2024-03-15,185.41707208847532,Clothing
16279,712,2023-08-03,58.719042315023316,Beauty
16280,684,2023-06-17,425.255700166059,Clothing
16281,948,2024-04-12,216.0289171167937,Electronics
16282,323,2024-04-16,281.2522762600428,Electronics
16283,938,2023-07-28,44.20235206578023,Clothing
16284,157,2024-01-10,334.34179799748676,Sports
16285,620,2023-12-11,246.2685395410735,Clothing
16286,237,2023-12-22,45.475783723695564,Electronics
16287,80,2023-08-16,90.13462032403349,Home & Garden
16288,935,2024-03-12,155.0700797779866,Sports
16289,211,2023-05-29,71.62733462199537,Clothing
16290,717,2024-03-10,128.35315092991647,Sports
16291,544,2023-11-11,219.95347581312274,Home & Garden
16292,566,2023-09-13,420.66788269822797,Home & Garden
16293,358,2024-01-27,337.2060587358095,Home & Garden
16294,288,2023-10-02,274.21825538371917,Clothing
16295,255,2024-05-09,152.70064961070028,Sports
16296,789,2024-05-14,97.80921546061887,Beauty
16297,161,2024-05-18,316.32884630148226,Beauty
16298,365,2023-09-10,209.20378249218368,Beauty
16299,573,2024-03-12,393.9076452282084,Home & Garden
16300,415,2024-02-02,488.1718028229871,Home & Garden
16301,476,2023-10-05,218.10759908556042,Clothing
16302,840,2023-08-25,223.67233891829383,Clothing
16303,830,2023-06-12,33.46455494815761,Beauty
16304,8,2023-07-18,250.15089501128466,Electronics
16305,683,2023-08-19,451.19356270592425,Electronics
16306,519,2023-11-16,27.75180845636391,Sports
16307,692,2023-09-30,76.05113258016237,Beauty
16308,678,2024-05-17,292.95000063972833,Clothing
16309,394,2023-10-07,156.90964427337346,Clothing
16310,420,2024-04-05,298.80747289558866,Clothing
16311,347,2023-08-13,453.6990887625975,Clothing
16312,47,2024-04-18,272.16988892563154,Electronics
16313,11,2024-04-11,135.84355347543266,Home & Garden
16314,55,2023-11-22,482.25668229884855,Electronics
16315,776,2024-04-28,127.6347434831914,Beauty
16316,347,2023-06-19,378.87436048995,Electronics
16317,277,2024-02-06,426.5052629929965,Home & Garden
16318,905,2023-08-21,58.415911973381704,Home & Garden
16319,132,2023-07-27,270.0405157753893,Clothing
16320,51,2023-11-25,346.11948341935096,Clothing
16321,381,2024-02-18,421.1543335748722,Electronics
16322,155,2023-06-06,157.07687769827876,Home & Garden
16323,534,2024-01-26,17.60249383343763,Sports
16324,700,2024-01-11,316.00766096610306,Home & Garden
16325,189,2024-05-08,351.46797496971016,Home & Garden
16326,667,2023-10-06,451.7522869077369,Clothing
16327,654,2023-08-18,122.23450949302637,Clothing
16328,513,2023-12-29,215.7423776685562,Home & Garden
16329,969,2024-01-22,134.86595111692642,Sports
16330,417,2023-08-14,230.19508988394966,Clothing
16331,56,2023-11-11,464.2564488668977,Clothing
16332,638,2023-10-28,454.9986269768658,Electronics
16333,479,2023-10-18,228.87439327804316,Home & Garden
16334,143,2023-07-12,130.7722523438821,Home & Garden
16335,19,2023-09-13,258.1879179362545,Clothing
16336,295,2024-03-03,33.04366141465846,Beauty
16337,406,2024-03-28,292.84532613858096,Sports
16338,18,2023-06-18,113.59685154730207,Electronics
16339,107,2023-11-29,14.963173167291744,Home & Garden
16340,62,2024-03-13,236.421928260692,Beauty
16341,498,2024-05-16,255.9791493777999,Beauty
16342,404,2024-04-16,93.8293238976938,Clothing
16343,544,2023-11-15,178.11139102655545,Beauty
16344,7,2024-01-07,139.75932479963413,Electronics
16345,957,2023-09-15,495.3147665518186,Sports
16346,692,2023-09-26,229.89530581182103,Beauty
16347,772,2024-02-26,435.007466436032,Beauty
16348,580,2023-06-09,495.42481285470774,Home & Garden
16349,569,2024-05-08,251.6557786108018,Home & Garden
16350,918,2023-05-31,112.86345682455854,Home & Garden
16351,56,2023-06-01,249.88670335385217,Sports
16352,683,2024-03-25,163.5238997159051,Sports
16353,851,2024-01-16,381.92961728747593,Beauty
16354,788,2023-05-30,41.203560572988124,Home & Garden
16355,624,2023-12-10,383.73518049962945,Sports
16356,835,2024-01-08,102.93984372804948,Beauty
16357,815,2024-04-13,394.03327633629226,Sports
16358,407,2023-09-09,289.6907732010291,Electronics
16359,780,2024-02-19,14.341366021516974,Clothing
16360,140,2023-12-18,272.6453258781829,Electronics
16361,706,2023-06-21,166.87039903516603,Electronics
16362,505,2024-01-20,486.0000459540346,Clothing
16363,975,2023-12-14,264.0166758814063,Home & Garden
16364,699,2023-08-08,295.51923743320776,Electronics
16365,587,2023-07-30,103.58778039189576,Sports
16366,281,2023-06-18,440.8827880340901,Beauty
16367,920,2023-09-01,60.61853086972546,Home & Garden
16368,191,2024-03-04,15.873482199697563,Sports
16369,246,2023-06-01,465.9417284106602,Home & Garden
16370,518,2024-04-30,392.95097499230263,Clothing
16371,781,2024-05-19,154.16192986213088,Sports
16372,335,2023-12-03,321.95591045160864,Clothing
16373,883,2023-09-01,184.81913067509564,Sports
16374,502,2024-04-15,94.31897684430237,Sports
16375,447,2024-03-02,63.2048341575255,Clothing
16376,418,2023-12-24,68.96780351556829,Home & Garden
16377,361,2023-07-04,499.9799360500755,Beauty
16378,847,2023-10-30,295.08833311076995,Clothing
16379,884,2023-10-03,485.35325847131213,Electronics
16380,808,2023-05-28,174.68888174704446,Clothing
16381,53,2023-07-30,277.0285459896934,Home & Garden
16382,370,2023-12-18,165.97825739159245,Beauty
16383,475,2023-07-22,300.2382704153402,Sports
16384,543,2023-06-27,191.15547852581867,Clothing
16385,368,2023-12-30,118.36492182908259,Clothing
16386,896,2023-12-17,331.6135629124714,Electronics
16387,71,2023-08-14,380.68757886932804,Beauty
16388,560,2024-05-05,197.2018277678398,Clothing
16389,962,2024-04-17,311.01511392853115,Electronics
16390,104,2023-12-27,103.81031499829626,Clothing
16391,521,2024-04-15,230.28648678521088,Home & Garden
16392,18,2024-03-21,125.08864832836524,Electronics
16393,595,2024-03-17,309.9398550617865,Sports
16394,449,2024-03-17,474.6085693452654,Clothing
16395,706,2024-02-17,482.8618920326559,Home & Garden
16396,87,2024-04-04,495.19272706098644,Beauty
16397,585,2023-08-26,127.02002362262114,Electronics
16398,621,2024-01-15,279.8786270525878,Electronics
16399,430,2023-11-08,457.2250215218111,Home & Garden
16400,168,2024-01-26,94.11496796302963,Electronics
16401,181,2024-01-31,126.389913519463,Sports
16402,956,2024-03-02,130.30882028736215,Home & Garden
16403,677,2023-08-30,411.26687720440856,Home & Garden
16404,16,2024-02-07,489.63755250382627,Beauty
16405,266,2024-05-14,405.4074833942963,Sports
16406,685,2023-12-25,32.058546504579105,Sports
16407,319,2024-03-11,399.7477574544913,Clothing
16408,633,2023-08-21,183.3077982889007,Clothing
16409,758,2024-01-07,108.75148757666626,Home & Garden
16410,242,2024-05-02,458.0409963605525,Sports
16411,558,2024-01-20,387.83858519470186,Clothing
16412,840,2024-04-24,219.16474649720885,Sports
16413,291,2023-12-18,409.67334112545524,Beauty
16414,838,2023-09-10,84.14744864194671,Clothing
16415,453,2023-06-18,303.27296437858024,Home & Garden
16416,626,2024-02-11,318.0209716734246,Beauty
16417,306,2024-03-28,121.11168786738756,Clothing
16418,376,2024-04-28,441.8205845697403,Electronics
16419,973,2023-11-12,458.2065001282144,Clothing
16420,972,2023-11-29,449.97116954909603,Beauty
16421,335,2023-12-25,481.2780208749342,Sports
16422,858,2023-11-05,431.52278452367693,Beauty
16423,19,2024-02-13,252.10772485209648,Sports
16424,808,2023-05-31,95.41229419015579,Clothing
16425,50,2024-01-14,197.92880377418763,Beauty
16426,630,2023-10-19,170.26778183576693,Sports
16427,117,2023-09-04,291.7996410494758,Electronics
16428,271,2023-12-31,74.76541241599297,Clothing
16429,615,2024-03-02,282.8562486407813,Beauty
16430,245,2023-08-29,63.2828709897634,Sports
16431,646,2023-08-16,480.7257872449317,Electronics
16432,390,2024-01-23,493.3326420351336,Clothing
16433,935,2024-01-25,395.8804331539886,Electronics
16434,696,2024-05-08,464.4853834007276,Home & Garden
16435,469,2023-09-25,420.61373920891265,Beauty
16436,151,2023-12-20,498.6208343838004,Beauty
16437,887,2023-07-16,334.3055069788012,Beauty
16438,403,2023-11-11,368.1024354724193,Electronics
16439,535,2024-04-02,352.05682802142485,Beauty
16440,785,2023-12-24,267.1169595725569,Home & Garden
16441,407,2023-05-29,285.0085605147896,Clothing
16442,566,2023-09-20,258.45972550779175,Beauty
16443,700,2024-01-28,193.27551907618943,Home & Garden
16444,379,2024-02-08,194.7232526949567,Clothing
16445,164,2024-04-14,276.6237675603167,Beauty
16446,214,2023-11-11,268.7639963851829,Clothing
16447,592,2023-11-22,474.04350666791487,Beauty
16448,663,2024-03-14,25.39238996532024,Home & Garden
16449,419,2024-05-06,459.49758245944474,Clothing
16450,620,2024-01-20,47.85896157074292,Electronics
16451,862,2023-08-21,344.7006874131954,Beauty
16452,65,2023-08-17,255.50922232582224,Sports
16453,563,2024-02-24,153.68650006412958,Sports
16454,277,2023-07-22,440.47556634014524,Sports
16455,176,2024-01-14,406.61740107649655,Sports
16456,864,2023-11-11,78.21096028708331,Sports
16457,418,2023-10-29,49.58190521839654,Clothing
16458,238,2024-04-28,24.640302174549646,Home & Garden
16459,456,2023-10-04,466.0922183957728,Home & Garden
16460,959,2023-08-06,208.94845002217735,Home & Garden
16461,521,2023-06-14,47.88756370947053,Beauty
16462,289,2023-09-14,97.14952316374449,Beauty
16463,625,2023-10-30,441.8137631758031,Sports
16464,821,2024-02-21,390.86359947331215,Clothing
16465,675,2023-10-05,402.9913418900122,Clothing
16466,78,2024-05-03,402.59027980397593,Beauty
16467,187,2023-07-28,155.95423217346323,Beauty
16468,594,2024-05-24,399.72585084581505,Sports
16469,140,2023-09-25,82.0125611769533,Electronics
16470,988,2024-03-01,340.5476594733226,Sports
16471,565,2024-03-13,108.15023580224988,Electronics
16472,871,2023-07-27,292.34587347285094,Beauty
16473,58,2023-10-14,22.71093086863655,Home & Garden
16474,726,2023-10-10,120.15612057572253,Electronics
16475,631,2023-10-10,24.35994339744304,Home & Garden
16476,238,2024-01-30,282.57440578424075,Home & Garden
16477,672,2023-08-09,496.9660433465598,Home & Garden
16478,228,2024-02-27,476.0908508632609,Home & Garden
16479,662,2023-11-25,145.60863742515693,Home & Garden
16480,485,2023-11-09,186.75229156434168,Sports
16481,630,2023-10-30,82.86437900392433,Sports
16482,887,2023-07-21,396.78723112189795,Home & Garden
16483,611,2024-03-09,387.78874601854505,Clothing
16484,897,2024-02-06,88.73263690476583,Clothing
